,0,1
73,49850.0,-0.00015687208401480538
74,55800.0,-0.0001588435628066774
75,65600.0,-0.00016117499855493046
76,47000.0,-0.00015570793457656402
77,44450.0,-0.0001546093026478632
78,43850.0,-0.00015432415815452795
79,45500.0,-0.00015506635465478613
80,36500.0,-0.00015009345957602745
81,54400.0,-0.00015841601973177357
82,37800.0,-0.00015096666838804155
83,39550.0,-0.00015202147875307683
84,54900.0,-0.00015857335302554463
85,51500.0,-0.00015746812824173547
86,34050.0,-0.0001483489915378733
87,55750.0,-0.00015881944013806197
88,46600.0,-0.00015553519758059722
89,70300.0,-0.00016190468833027634
90,43700.0,-0.00015424741546088923
91,45100.0,-0.0001549002380009269
92,49650.0,-0.00015678733018256093
93,40300.0,-0.00015245004223735526
94,59950.0,-0.00015999060835955207
95,48150.0,-0.00015618667369853535
96,52650.0,-0.00015786977186839897
97,36900.0,-0.00015037429092707447
98,56350.0,-0.0001590151359398101
99,35150.0,-0.0001491422285639917
100,40100.0,-0.00015233248855514624
101,57750.0,-0.0001594221294391154
102,32400.0,-0.00014689299382238116
103,58250.0,-0.0001595635811651031
104,50300.0,-0.00015703943117533544
105,49900.0,-0.00015689193813871966
106,46650.0,-0.0001555595247415692
107,40050.0,-0.00015230817014259625
108,35700.0,-0.00014952993891971622
109,57650.0,-0.00015937331715931236
110,30800.0,-0.00014440335815025124
111,43000.0,-0.00015389799753153798
112,34700.0,-0.00014882517662523394
113,40750.0,-0.00015269887999847255
114,58200.0,-0.00015954536401682835
115,56700.0,-0.0001591068052026371
116,56200.0,-0.0001589543493185318
117,35650.0,-0.0001494939276769279
118,49700.0,-0.00015680920611008838
119,44950.0,-0.0001548343253725926
120,56150.0,-0.0001589395800154646
121,43800.0,-0.00015429932701937875
122,46400.0,-0.00015546055196727666
123,39200.0,-0.00015181521065666973
124,35450.0,-0.0001493541076603105
125,59700.0,-0.00015992976424830842
126,49600.0,-0.00015675833959321244
127,44600.0,-0.0001546749841848027
128,51600.0,-0.00015750978085307544
129,49050.0,-0.00015653022444546476
130,36450.0,-0.00015004542120762349
131,48600.0,-0.00015636116464174014
132,34450.0,-0.0001486098359833975
133,34000.0,-0.00014830771550415907
134,35100.0,-0.00014910610373225966
135,68000.0,-0.0001615947260159141
136,46550.0,-0.00015551663684238733
137,33650.0,-0.0001480517254917776
138,55300.0,-0.00015868607239890824
139,36250.0,-0.0001499195954655936
140,37300.0,-0.00015063951120139593
141,37400.0,-0.00015070401623825034
142,39350.0,-0.00015191209164278682
143,58100.0,-0.00015948855869747983
144,42000.0,-0.0001533773116290431
145,44350.0,-0.00015456081565988562
146,43100.0,-0.00015394502249858473
147,39250.0,-0.00015184969141255223
148,34400.0,-0.00014860359598861504
149,46250.0,-0.00015539178451096815
150,57400.0,-0.0001593219013605421
151,45800.0,-0.00015519847275415844
152,37450.0,-0.00015073778962775917
153,61850.0,-0.00016044913414498812
154,57350.0,-0.00015931263752148249
155,41650.0,-0.00015318613037807396
156,51300.0,-0.00015741334622028182
157,47850.0,-0.00015607352523636396
158,31850.0,-0.0001462378499142432
159,36850.0,-0.00015034275945723511
160,67000.0,-0.00016141580332579324
161,43250.0,-0.00015402608837823207
162,51200.0,-0.00015737251323573283
163,52500.0,-0.00015780879442438002
164,38700.0,-0.00015151769549479212
165,43400.0,-0.00015410288291937719
166,61400.0,-0.00016034836189452196
167,45350.0,-0.00015500339305784042
168,33350.0,-0.00014775722179148317
169,51750.0,-0.0001575744922339617
170,35400.0,-0.00014932356391809666
171,66150.0,-0.00016128114081407147
172,59850.0,-0.00015996108712111078
173,39600.0,-0.0001520452210182946
174,56800.0,-0.00015914674498017462
175,60150.0,-0.00016006054063185055
176,70900.0,-0.00016202411879566973
177,42950.0,-0.0001538724370215686
178,41250.0,-0.0001529662425576316
179,40400.0,-0.00015250579460931738
180,42300.0,-0.00015354016264060606
181,33550.0,-0.0001479821658883127
182,59250.0,-0.00015982134979552643
183,63650.0,-0.0001608252473967434
184,38650.0,-0.00015148469072901895
185,37700.0,-0.00015089889237600193
186,31400.0,-0.00014552352700230776
187,43500.0,-0.00015415187581809117
188,56450.0,-0.00015904513372234653
189,50650.0,-0.0001571661590122408
190,38500.0,-0.00015139737782907703
191,51550.0,-0.0001574900363788786
192,43750.0,-0.00015427488341973147
193,55400.0,-0.00015872694581392182
194,33700.0,-0.00014807489174927546
195,66550.0,-0.00016135501173701505
196,64200.0,-0.00016094288381830152
197,41300.0,-0.00015300185414862173
198,46750.0,-0.00015560775487531063
199,46050.0,-0.0001553108799614133
200,69400.0,-0.00016178802291746185
201,59600.0,-0.0001599290252872261
202,40650.0,-0.00015263599836800757
203,52000.0,-0.0001576408813196586
204,39150.0,-0.00015178230023236243
205,49150.0,-0.00015658761242624567
206,58400.0,-0.00015959153733296992
207,67100.0,-0.00016146627604518942
208,58800.0,-0.0001597102489406223
209,45600.0,-0.00015511577185177723
210,57100.0,-0.0001592116234642128
211,51000.0,-0.00015729557074032843
212,36150.0,-0.00014984862617247518
213,61100.0,-0.00016029321513005832
214,41000.0,-0.00015283962409444522
215,50200.0,-0.0001569988246905399
216,53550.0,-0.00015815817162053548
217,68950.0,-0.0001617534064904867
218,44500.0,-0.00015463157236344613
219,53900.0,-0.00015826022748623492
220,38350.0,-0.00015131566696473055
221,54200.0,-0.00015837024157232016
222,43450.0,-0.00015412633777652337
223,68750.0,-0.00016171410373553031
224,46900.0,-0.0001556733147139979
225,47800.0,-0.00015605353118549893
226,41050.0,-0.0001528635580592005
227,40150.0,-0.00015235884425869687
228,56900.0,-0.00015918347402983014
229,43900.0,-0.00015434871744379213
230,35250.0,-0.00014921975638688547
231,44700.0,-0.00015471241923011202
232,38950.0,-0.0001516726993618974
233,50000.0,-0.00015690538612430567
234,52200.0,-0.00015771997820212768
235,59900.0,-0.0001599727163943293
236,40950.0,-0.00015281472433000389
237,37200.0,-0.0001505673343187728
238,37250.0,-0.00015060491508615592
239,48750.0,-0.00015644009382099607
240,54850.0,-0.0001585538934245318
241,31500.0,-0.00014558461991822123
242,41900.0,-0.00015332969139507355
243,46200.0,-0.00015536698138294853
244,32600.0,-0.00014710371618507616
245,67950.0,-0.00016157538432970533
246,46300.0,-0.00015541471580077462
247,51700.0,-0.00015755475767395154
248,48000.0,-0.00015611295843246056
249,42600.0,-0.00015369161233388617
250,41400.0,-0.0001530599540398092
251,63000.0,-0.00016071114427912078
252,36550.0,-0.00015010825836250785
253,68500.0,-0.0001616790200509713
254,61300.0,-0.0001603146177884687
255,37150.0,-0.00015052401360435497
256,67150.0,-0.00016147649046940163
257,39650.0,-0.00015206540622427785
258,61600.0,-0.00016040494795607969
259,51850.0,-0.0001576084566231555
260,50100.0,-0.00015695696238011275
261,59000.0,-0.00015975034763442305
262,34300.0,-0.00014852733806529174
263,42650.0,-0.00015371418707775514
264,33500.0,-0.00014793250324424663
265,66250.0,-0.0001613307064431662
266,53500.0,-0.00015813979418946315
267,51050.0,-0.00015731157275856178
268,43350.0,-0.00015407804136744193
269,41350.0,-0.0001530301421380113
270,56000.0,-0.00015892212792949033
271,31300.0,-0.00014520322889686904
272,31100.0,-0.0001451605055558132
273,32350.0,-0.0001468119125322441
274,44800.0,-0.00015476164850049498
275,33100.0,-0.00014756353289301395
276,35200.0,-0.00014918473365095397
277,35950.0,-0.00014970983011531352
278,36700.0,-0.00015023827393595296
279,42350.0,-0.00015356553260187903
280,62700.0,-0.00016062228085534456
281,59100.0,-0.00015979011118529598
282,48700.0,-0.0001564161594894316
283,54450.0,-0.00015844195342791062
284,35550.0,-0.0001494131023610376
285,55950.0,-0.00015890086619562276
286,60350.0,-0.0001600807106640096
287,49200.0,-0.0001566137690495839
288,36600.0,-0.0001501297909464477
289,36000.0,-0.00014974030691168946
290,55100.0,-0.00015864907923685565
291,55900.0,-0.00015888143000184103
292,39450.0,-0.00015196977001465415
293,49250.0,-0.00015663565507985922
294,45050.0,-0.0001548799883274105
295,34200.0,-0.00014845953699381086
296,50150.0,-0.00015697889912938073
297,36750.0,-0.0001502773384136196
298,40350.0,-0.00015247846697658552
299,64150.0,-0.0001609259707080152
300,42200.0,-0.0001534806554351252
301,45400.0,-0.0001550277718529346
302,39850.0,-0.00015220469335366275
303,34500.0,-0.0001486612812404384
304,35000.0,-0.00014902960265825957
305,33750.0,-0.0001481309718465666
306,58700.0,-0.0001596850556570541
307,39700.0,-0.00015211076462013674
308,64750.0,-0.00016104062974783023
309,34750.0,-0.00014889213173447177
310,44300.0,-0.00015453645791287733
311,38850.0,-0.00015161481558777345
312,45450.0,-0.00015505018166925522
313,44750.0,-0.00015473725108676583
314,64700.0,-0.00016103226685152446
315,52950.0,-0.00015795432887425075
316,54150.0,-0.00015836147275429257
317,61350.0,-0.00016032337537485178
318,43300.0,-0.0001540535802630946
319,46000.0,-0.00015529079056829378
320,37900.0,-0.00015103111248176843
321,47100.0,-0.00015574951621627115
322,66200.0,-0.0001613162738188623
323,62400.0,-0.00016057890077342488
324,46500.0,-0.00015550121423123876
325,38800.0,-0.00015158239687302073
326,68900.0,-0.00016172234488727837
327,51100.0,-0.00015733369059061907
328,68300.0,-0.0001616551856982413
329,55600.0,-0.00015880122447562887
330,45200.0,-0.000154930772643825
331,43050.0,-0.00015392241592458608
332,43150.0,-0.0001539701867911485
333,69950.0,-0.00016188263052176674
334,48300.0,-0.00015626450248195555
335,65700.0,-0.00016122345196466448
336,39000.0,-0.0001516955645595419
337,45900.0,-0.00015524467823918654
338,42900.0,-0.00015384781963180167
339,42400.0,-0.00015359308899274906
340,40450.0,-0.00015253491128075424
341,67050.0,-0.00016144650812474612
342,51450.0,-0.0001574612401573445
343,41550.0,-0.00015313702977176835
344,61550.0,-0.00016039915769371514
345,47450.0,-0.00015592337468550154
346,55050.0,-0.0001586319243913917
347,67450.0,-0.00016149800506607307
348,55350.0,-0.00015870952940146672
349,43600.0,-0.00015419835081159874
350,31050.0,-0.00014511687179973016
351,57200.0,-0.0001592547695791257
352,57300.0,-0.00015929468794644025
353,38200.0,-0.0001512178645131907
354,61450.0,-0.00016037793847778812
355,56300.0,-0.0001589957065130553
356,32650.0,-0.00014726304936588726
357,59350.0,-0.00015986582468824147
358,53650.0,-0.00015820103412165964
359,58850.0,-0.00015971729526744117
360,39950.0,-0.00015225949949231458
361,60900.0,-0.0001602237611702728
362,54100.0,-0.00015834093617777542
363,54700.0,-0.00015852830964863284
364,55450.0,-0.00015874637359228133
365,52100.0,-0.00015768468591277328
366,42850.0,-0.00015382402964858146
367,49500.0,-0.0001567287597575168
368,52350.0,-0.00015777527638846558
369,39400.0,-0.00015194162263647181
370,40200.0,-0.0001523873160502998
371,50800.0,-0.00015722667312357451
372,59750.0,-0.00015995922279750304
373,60400.0,-0.00016010818313408866
374,42050.0,-0.0001534047563107409
375,49100.0,-0.00015656221229258562
376,44250.0,-0.0001545116333499834
377,57900.0,-0.0001594699397653068
378,51800.0,-0.0001575925933160236
379,51650.0,-0.0001575348783572937
380,38450.0,-0.00015137226111170635
381,52750.0,-0.0001579097832422538
382,62750.0,-0.000160641082306219
383,60550.0,-0.00016017440709378624
384,61800.0,-0.00016043134521200178
385,49350.0,-0.00015667388013683429
386,31550.0,-0.00014609172275712733
387,60450.0,-0.0001601360323524502
388,35350.0,-0.00014929246487125684
389,39750.0,-0.00015214519589742498
390,64000.0,-0.00016089367374043362
391,46100.0,-0.00015532626007549872
392,62950.0,-0.00016069368281045385
393,32450.0,-0.00014694051869619838
394,51150.0,-0.0001573556073165454
395,52150.0,-0.00015770520700283784
396,64800.0,-0.00016106887722839496
397,50950.0,-0.00015728197969479282
398,53200.0,-0.00015805452800683165
399,59300.0,-0.00015983899947291178
400,37100.0,-0.00015049321780671645
401,55150.0,-0.00015866628936479042
402,64050.0,-0.00016090919298946733
403,50350.0,-0.00015706088258173994
404,37500.0,-0.00015076767686625494
405,52050.0,-0.00015766498594358026
406,66050.0,-0.00016126052030682783
407,53100.0,-0.00015801660409228975
408,36950.0,-0.0001504092738467561
409,45300.0,-0.00015497933339183575
410,48900.0,-0.00015649591442021672
411,52550.0,-0.00015783256127511254
412,47950.0,-0.00015610623124169066
413,37350.0,-0.0001506743915557412
414,64450.0,-0.0001609804707993359
415,63850.0,-0.0001608835335489613
416,64650.0,-0.0001610145278229931
417,49800.0,-0.00015685169589112856
418,36350.0,-0.00014998785720931655
419,67550.0,-0.00016153244413684656
420,40500.0,-0.00015256240195807188
421,45750.0,-0.00015517413749869605
422,53950.0,-0.00015827972089527392
423,32500.0,-0.00014700668465168323
424,61000.0,-0.00016028117874624417
425,70400.0,-0.00016194166901049154
426,56600.0,-0.00015907411371621035
427,50250.0,-0.0001570201783275323
428,63150.0,-0.00016071844389916253
429,48100.0,-0.0001561627178553853
430,51900.0,-0.00015762297958552815
431,46950.0,-0.00015570306635564752
432,44200.0,-0.0001544819296397783
433,66700.0,-0.00016140651455376942
434,32750.0,-0.00014733850181090392
435,34100.0,-0.00014837977163071332
436,45250.0,-0.00015495513895957415
437,64250.0,-0.00016095849430104858
438,37750.0,-0.0001509341464423092
439,40900.0,-0.0001527856393858747
440,42250.0,-0.00015350799603002177
441,34800.0,-0.0001488949968632033
442,69500.0,-0.00016182568457270396
443,50900.0,-0.00015726368873105687
444,57800.0,-0.000159436204632538
445,56050.0,-0.00015892978658169462
446,38000.0,-0.00015108722648025593
447,31650.0,-0.00014617213235469025
448,58650.0,-0.00015966705324787733
449,45950.0,-0.00015526840707602284
450,37050.0,-0.0001504640677102501
451,53700.0,-0.0001582191399965937
452,60650.0,-0.0001601819715836082
453,53150.0,-0.0001580361051432143
454,48800.0,-0.00015645177316683722
455,31900.0,-0.0001463306971260201
456,63350.0,-0.00016079718668127977
457,57150.0,-0.00015923113076567202
458,56650.0,-0.00015907927082056984
459,37850.0,-0.00015100136694756473
460,51250.0,-0.00015739506888685806
461,54350.0,-0.00015839793152947528
462,59500.0,-0.0001598758162528733
463,68050.0,-0.000161599045321685
464,39800.0,-0.000152175191685683
465,35050.0,-0.0001490983051214189
466,42750.0,-0.0001537720768970055
467,38100.0,-0.0001511427982305688
468,60050.0,-0.0001600281108361857
469,66650.0,-0.00016139168466464685
470,55550.0,-0.00015878432978096285
471,33200.0,-0.00014771371752148984
472,69900.0,-0.0001618586672742888
473,53450.0,-0.00015811874946510408
474,56250.0,-0.00015897439631436274
475,36650.0,-0.0001502049927625771
476,53850.0,-0.00015824060583268516
477,38300.0,-0.00015128552122505734
478,36400.0,-0.00015001829307700675
479,48400.0,-0.00015629084095495192
480,38750.0,-0.0001515522678360398
481,44050.0,-0.00015441757254979957
482,68550.0,-0.00016169172433668205
483,63300.0,-0.00016079062325800246
484,41800.0,-0.00015327590122382633
485,63200.0,-0.0001607361917290708
486,52450.0,-0.0001577878124390746
487,46850.0,-0.00015565318647834647
488,50500.0,-0.00015708808503006204
489,42150.0,-0.00015344852418657784
490,67500.0,-0.00016151704180022178
491,61950.0,-0.00016048467021611393
492,61650.0,-0.0001604219290252378
493,63700.0,-0.00016084438039031326
494,38050.0,-0.0001511133712460832
495,50750.0,-0.00015720768095001757
496,41500.0,-0.00015311137297917304
497,53050.0,-0.00015799778126330811
498,47350.0,-0.00015587443485611717
499,57250.0,-0.00015927504280629487
500,36800.0,-0.0001503066836307309
501,49950.0,-0.00015689882000723354
502,60100.0,-0.00016004492607034685
503,43200.0,-0.00015400166668662295
504,48200.0,-0.00015621480488843382
505,35850.0,-0.00014964177644491308
506,69450.0,-0.00016181875111571906
507,68800.0,-0.00016171915252181668
508,59200.0,-0.00015980868207259686
509,34600.0,-0.00014875026705889806
510,48350.0,-0.00015627386955396685
511,67850.0,-0.00016156988285077667
512,34550.0,-0.00014870499379388195
513,58150.0,-0.00015952575914140055
514,55500.0,-0.00015876718331690057
515,66000.0,-0.00016124486519004824
516,65750.0,-0.00016123483346760397
517,57550.0,-0.00015932956201617927
518,35750.0,-0.00014958043904230147
519,37650.0,-0.0001508608628250506
520,53600.0,-0.0001581812449044014
521,39050.0,-0.00015172265224285139
522,47400.0,-0.00015590336419361357
523,49750.0,-0.0001568313540099158
524,55850.0,-0.00015886233925460028
525,40550.0,-0.00015258742035723294
526,55000.0,-0.00015861114340179805
527,35500.0,-0.00014939008691446052
528,48850.0,-0.00015648473734045256
529,56400.0,-0.00015903482258551488
530,54250.0,-0.000158386098658636
531,44550.0,-0.00015464495390254583
532,41700.0,-0.00015321781734668624
533,37950.0,-0.00015105749453298898
534,37600.0,-0.0001508076051765892
535,62900.0,-0.0001606897210935916
536,49400.0,-0.0001566954895843143
537,35600.0,-0.0001494563650126225
538,58300.0,-0.00015957869470004422
539,53750.0,-0.00015823096456978614
540,34650.0,-0.00014878966610444176
541,46450.0,-0.0001554834372823822
542,43650.0,-0.00015422189351801661
543,45000.0,-0.00015485678527472216
544,41850.0,-0.0001533032244774267
545,35800.0,-0.00014961328243988037
546,42550.0,-0.00015366711389130258
547,30500.0,-0.00014411746952598678
548,50850.0,-0.00015723847213987342
549,30450.0,-0.00014403316151005263
550,30850.0,-0.0001445891487015181
551,34350.0,-0.00014856362257227392
552,34150.0,-0.00014841326248002813
553,67600.0,-0.00016154128106707244
554,31600.0,-0.00014609377227626312
555,69550.0,-0.0001618287787626763
556,69850.0,-0.00016185385893483967
557,48250.0,-0.0001562392495502154
558,30350.0,-0.0001436997098551087
559,39100.0,-0.00015175474207352105
560,57450.0,-0.00015932229289436676
561,65250.0,-0.0001611356124633735
562,57700.0,-0.00015939805731280546
563,52900.0,-0.00015793464845164458
564,52600.0,-0.0001578522424320822
565,42800.0,-0.00015379844423450584
566,48650.0,-0.00015639603908370578
567,44650.0,-0.00015468696422069354
568,63750.0,-0.00016085778883003784
569,62350.0,-0.00016056415802633147
570,36300.0,-0.00014995448089128008
571,54950.0,-0.00015859334265726162
572,50600.0,-0.00015714624049663196
573,62450.0,-0.00016061312157262647
574,60000.0,-0.00016001487918396228
575,62850.0,-0.00016068296855287914
576,62800.0,-0.00016065998688002798
577,42500.0,-0.00015364247550395522
578,58550.0,-0.0001596272660794226
579,59150.0,-0.00015980810235163297
580,42450.0,-0.00015361760361959367
581,40600.0,-0.00015261402619473613
582,32000.0,-0.00014653842802289798
583,34950.0,-0.00014899711555043323
584,47250.0,-0.0001558321438668268
585,41450.0,-0.00015308562682029255
586,58350.0,-0.00015958020257943192
587,32100.0,-0.0001466549548229185
588,66100.0,-0.00016128028409639685
589,49450.0,-0.00015672190868174657
590,62000.0,-0.00016050091695074298
591,58600.0,-0.0001596472366424278
592,46800.0,-0.0001556396293058428
593,59050.0,-0.0001597712466948659
594,41600.0,-0.00015316157838810658
595,36100.0,-0.00014981114856045733
596,61500.0,-0.00016038500086768836
597,65650.0,-0.00016119465969135013
598,52700.0,-0.00015789023933951427
599,54000.0,-0.00015830428886774172
600,54650.0,-0.00015851112477889733
601,52800.0,-0.00015792562654487995
602,54800.0,-0.0001585341583850191
603,35300.0,-0.00014925721074322753
604,34850.0,-0.0001489627758432209
605,30950.0,-0.0001448687640013627
606,50550.0,-0.00015712278745295388
607,34250.0,-0.0001484997925001231
608,60950.0,-0.0001602415842753121
609,57850.0,-0.00015945200361313597
610,63250.0,-0.00016075533486110196
611,65200.0,-0.0001611297587993198
612,53000.0,-0.0001579754805839085
613,54550.0,-0.0001584796284001739
614,31350.0,-0.00014545354560894122
615,44150.0,-0.00015445760647365243
616,40700.0,-0.0001526755301819632
617,44100.0,-0.0001544406532160417
618,35900.0,-0.00014968181869004954
619,61900.0,-0.00016046610692432926
620,46350.0,-0.00015543893856468977
621,58750.0,-0.00015970186159608148
622,56850.0,-0.0001591660196029027
623,47750.0,-0.00015604418497027964
624,65050.0,-0.00016107620112266238
625,48450.0,-0.00015633290108578213
626,50700.0,-0.00015718827609650352
627,36050.0,-0.0001497731864281015
628,33450.0,-0.00014789508074314548
629,32300.0,-0.0001466685797411779
630,50400.0,-0.00015707625544784514
631,54600.0,-0.00015849908893357138
632,54500.0,-0.0001584591243063943
633,67250.0,-0.00016149721358402024
634,43550.0,-0.00015417377022598262
635,45550.0,-0.00015509358393293483
636,57600.0,-0.0001593570933200428
637,52300.0,-0.0001577578396000401
638,70050.0,-0.0001618891370224385
639,58050.0,-0.00015948698351979257
640,33150.0,-0.00014765068082047816
641,45150.0,-0.00015492247502161914
642,66600.0,-0.0001613761141913993
643,47300.0,-0.00015585652027383425
644,69100.0,-0.00016177840014973324
